生效日期,城市省份ID,城市名_中文,城市名_英文,胜利点,城市人口_原版无独立字段,人口口径,所属地区人口,所属地区ID,所属地区_中文,所属地区_英文,地区类型,地区建筑槽,本地补给,地区省份数,拥有者TAG,拥有者_中文,拥有者_英文,控制者TAG,核心TAG,宣称TAG,省份类型,地形,是否沿海,大陆,大陆ID,省份RGB,地图X,地图高度Y,地图Z,地图旋转,地图缩放,是否补给节点,补给节点等级字段,铁路经过数量,铁路最高等级,地区资源,地区建筑,本省建筑,城市特殊名_中文,城市特殊名_英文,来源州文件
base,9263,格丁尼亚,Gdynia,5,,所属地区manpower,713370,807,格丁尼亚,Gdynia,city,6,0.0,8,POL,波兰,Poland,,POL;KSH,PRE,land,plains,true,europe,1,"127,33,214",3092.24,10.40,1612.39,-1.57,0.32,no,,1,1,,"{""air_base"": 2, ""arms_factory"": 2, ""industrial_complex"": 1, ""infrastructure"": 3}","{""naval_base"": 1}",GER:哥腾哈芬; KSH:格丁尼奥,GER:Gotenhafen; KSH:Gdiniô,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\807-Gdynia.txt
base,3295,托伦,Toruń,5,,所属地区manpower,713370,807,格丁尼亚,Gdynia,city,6,0.0,8,POL,波兰,Poland,,POL;KSH,PRE,land,plains,false,europe,1,"43,93,3",3097.87,10.30,1581.58,-1.57,0.32,yes,1,2,2,,"{""air_base"": 2, ""arms_factory"": 2, ""industrial_complex"": 1, ""infrastructure"": 3}",,GER:托恩,GER:Thorn,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\807-Gdynia.txt
base,279,比得哥什,Bydgoszcz,1,,所属地区manpower,713370,807,格丁尼亚,Gdynia,city,6,0.0,8,POL,波兰,Poland,,POL;KSH,PRE,land,plains,false,europe,1,"1,57,160",3087.20,9.80,1586.14,-1.57,0.24,no,,2,2,,"{""air_base"": 2, ""arms_factory"": 2, ""industrial_complex"": 1, ""infrastructure"": 3}",,GER:布龙贝格; PAP:比德戈斯蒂亚,GER:Bromberg; PAP:Bidgostia,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\807-Gdynia.txt
base,9340,里加,Rīga,5,,所属地区manpower,420250,808,里加,Rīga,city,6,0.0,3,LAT,拉脱维亚,Latvia,,LAT,,land,urban,true,europe,1,"127,126,89",3184.12,9.66,1664.00,1.57,0.24,yes,1,4,2,"{""steel"": 1.0}","{""air_base"": 3, ""arms_factory"": 1, ""industrial_complex"": 4, ""infrastructure"": 3}","{""naval_base"": 3}",GER:里加; RKO:里加; UBD:里加,GER:Riga; RKO:Riga; UBD:Riga,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\808-Riga.txt
base,310,陶格夫匹尔斯,Daugavpils,3,,所属地区manpower,215500,809,泽姆加里,Zemgale,town,4,0.0,6,LAT,拉脱维亚,Latvia,,LAT,,land,forest,false,europe,1,"1,96,55",3218.84,10.15,1645.00,1.57,0.24,yes,1,3,2,,"{""arms_factory"": 1, ""industrial_complex"": 1, ""infrastructure"": 2}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\809-Latgale.txt
base,222,雷泽克内,Rēzekne,1,,所属地区manpower,215500,809,泽姆加里,Zemgale,town,4,0.0,6,LAT,拉脱维亚,Latvia,,LAT,,land,plains,false,europe,1,"1,12,70",3231.30,10.40,1661.00,1.57,0.24,no,,0,0,,"{""arms_factory"": 1, ""industrial_complex"": 1, ""infrastructure"": 2}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\809-Latgale.txt
base,6222,叶尔加瓦,Jelgava,3,,所属地区manpower,600250,810,拉特加尔,Latgale,town,4,0.0,9,LAT,拉脱维亚,Latvia,,LAT,,land,forest,true,europe,1,"85,3,196",3173.30,9.75,1661.00,1.57,0.24,no,,1,2,,"{""air_base"": 3, ""arms_factory"": 1, ""industrial_complex"": 1, ""infrastructure"": 2}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\810-Zemgale.txt
base,3255,叶卡布皮尔斯,Jēkabpils,1,,所属地区manpower,600250,810,拉特加尔,Latgale,town,4,0.0,9,LAT,拉脱维亚,Latvia,,LAT,,land,forest,false,europe,1,"43,42,138",3198.40,10.30,1652.00,1.57,0.20,no,,0,0,,"{""air_base"": 3, ""arms_factory"": 1, ""industrial_complex"": 1, ""infrastructure"": 2}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\810-Zemgale.txt
base,185,库雷萨雷,Kuressaare,1,,所属地区manpower,32370,811,萨列马,Saaremaa,small_island,1,0.0,2,EST,爱沙尼亚,Estonia,,EST,,land,forest,true,europe,1,"0,186,220",3152.86,9.70,1697.00,1.57,0.36,no,,0,0,,"{""infrastructure"": 1}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\811-Saaremaa.txt
base,3152,塔林,Tallinn,5,,所属地区manpower,275220,812,哈尔尤,Harju,city,6,0.0,4,EST,爱沙尼亚,Estonia,,EST,,land,urban,true,europe,1,"42,162,53",3190.12,9.70,1719.00,1.57,0.18,yes,1,2,2,,"{""arms_factory"": 1, ""industrial_complex"": 3, ""infrastructure"": 3}","{""coastal_bunker"": 1, ""naval_base"": 3}",,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\812-Tallinn.txt
base,4640,纳尔瓦,Narva,1,,所属地区manpower,150560,813,维鲁玛,Virumaa,rural,2,0.0,7,EST,爱沙尼亚,Estonia,,EST,,land,forest,true,europe,1,"49,192,53",3233.48,9.65,1716.00,1.57,0.22,yes,1,2,2,,"{""infrastructure"": 3}","{""naval_base"": 1}",,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\813-Rakvere.txt
base,11127,拉克韦雷,Rakvere,1,,所属地区manpower,150560,813,维鲁玛,Virumaa,rural,2,0.0,7,EST,爱沙尼亚,Estonia,,EST,,land,plains,true,europe,1,"168,114,137",3212.64,9.80,1720.00,1.57,0.24,no,,1,2,,"{""infrastructure"": 3}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\813-Rakvere.txt
base,11312,马里扬泊列,Marijampolė,1,,所属地区manpower,219740,814,苏杜瓦,Sūduva,town,4,0.0,4,LIT,立陶宛,Lithuania,,LIT,,land,hills,false,europe,1,"169,114,192",3163.64,10.01,1611.00,1.57,0.22,no,,1,1,,"{""air_base"": 4, ""arms_factory"": 1, ""industrial_complex"": 1, ""infrastructure"": 2}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\814-Suduva.txt
base,6229,帕内韦日斯,Panevėžys,1,,所属地区manpower,161450,815,奥克斯泰体哈,Aukštaitija,town,4,0.0,8,LIT,立陶宛,Lithuania,,LIT,,land,plains,false,europe,1,"85,9,76",3167.92,9.95,1635.00,1.57,0.20,no,,1,2,,"{""infrastructure"": 2}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\815-Aukstaitija.txt
base,7588,查尔斯顿,Charleston,3,,所属地区manpower,1901974,816,西弗吉尼亚,West Virginia,town,4,0.0,13,USA,美利坚,America,,USA,,land,forest,false,north_america,2,"91,120,41",1535.48,10.94,1509.00,1.57,0.28,no,,0,0,"{""coal"": 88}","{""air_base"": 3, ""industrial_complex"": 2, ""infrastructure"": 3}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\816-West Virginia.txt
base,12612,赛音山达,Sainshand,1,,所属地区manpower,11000,817,戈壁,Gobi,wasteland,0,0.0,29,MON,大蒙古国,Great Mongolian State,,MON,,land,desert,false,asia,6,"176,117,57",4520.24,12.55,1420.00,1.57,0.52,no,,0,0,,"{""infrastructure"": 1}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\817-Gobi.txt
base,7843,乌兰固木,Ulaangom,1,,所属地区manpower,149000,818,科布多,Khovd,pastoral,1,0.0,12,MON,大蒙古国,Great Mongolian State,,MON,,land,mountain,false,asia,6,"92,150,56",4214.88,14.05,1505.00,1.57,0.64,no,,0,0,,"{""infrastructure"": 1}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\818-Khovd.txt
base,12557,巴彦图门,Bayan Tümen,1,,所属地区manpower,88250,819,东方,Dornod,pastoral,1,0.0,13,MON,大蒙古国,Great Mongolian State,,MON,,land,plains,false,asia,6,"176,60,12",4598.88,11.75,1466.00,1.57,0.68,no,,0,0,,"{""infrastructure"": 1}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\819-Dornod.txt
base,7717,达尔汗,Darkhan,2,,所属地区manpower,88200,820,库苏古尔,Khövsgöl,pastoral,1,0.0,8,MON,大蒙古国,Great Mongolian State,,MON,,land,forest,false,asia,6,"92,27,71",4429.72,14.47,1516.00,1.57,0.46,no,,0,0,,"{""infrastructure"": 1}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\820-Khovsgol.txt
base,7676,额尔登特,Erdenet,1,,所属地区manpower,88200,820,库苏古尔,Khövsgöl,pastoral,1,0.0,8,MON,大蒙古国,Great Mongolian State,,MON,,land,forest,false,asia,6,"92,0,31",4399.60,14.60,1515.00,1.57,0.54,no,,0,0,,"{""infrastructure"": 1}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\820-Khovsgol.txt
base,3672,格罗兹尼,Grozny,5,,所属地区manpower,731985,821,车臣-印古什,Chechnya-Ingushetia,rural,2,0.0,6,SOV,俄罗斯,Russia,,SOV;CIN,,land,plains,false,europe,1,"45,69,93",3514.20,10.45,1386.00,1.57,0.22,yes,1,2,2,"{""oil"": 9}","{""infrastructure"": 2}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\821 - Chenchnya-Ingushetia.txt
base,13063,阿纳德尔,Anadyr,1,,所属地区manpower,31182,822,楚科奇,Chukotka,pastoral,1,0.0,4,SOV,俄罗斯,Russia,,SOV;CKK;FER,,land,plains,true,asia,6,"255,54,160",5522.14,9.70,1974.00,1.57,2.54,no,,0,0,,"{""infrastructure"": 1}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\822 - Chukotka.txt
base,1614,努库斯,Nukus,1,,所属地区manpower,258430,823,卡拉卡尔帕克斯坦,Karakalpakstan,rural,2,0.0,12,SOV,俄罗斯,Russia,,SOV;UZB;KKP,,land,plains,false,asia,6,"7,165,205",3738.60,9.79,1370.00,1.57,0.52,no,,0,0,,"{""infrastructure"": 2}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\823 - Karakalpakstan.txt
base,105,纳里扬马尔,Naryan Mar,1,,所属地区manpower,21795,825,涅涅茨,Nenets,rural,2,0.0,10,SOV,俄罗斯,Russia,,SOV;NEN,,land,forest,true,asia,6,"0,90,220",3625.24,9.75,1929.00,1.57,1.22,no,,0,0,"{""oil"": 7}","{""infrastructure"": 1}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\825 - Nenetsia.txt
base,11617,苏呼米,Sukhumi,1,,所属地区manpower,491569,826,阿布哈兹,Abkhazia,rural,2,0.0,4,SOV,俄罗斯,Russia,,SOV;GEO;ABK,,land,mountain,true,europe,1,"171,66,57",3445.48,9.64,1381.00,1.57,0.24,no,,0,0,,"{""industrial_complex"": 1, ""infrastructure"": 2}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\826 - Abkhazia.txt
base,11614,纳尔奇克,Nalchik,1,,所属地区manpower,387990,827,卡巴尔达-巴尔卡尔,Kabardino-Balkaria,pastoral,1,0.0,4,SOV,俄罗斯,Russia,,SOV;KBK,,land,mountain,false,europe,1,"171,63,92",3488.12,18.61,1382.00,1.57,0.24,no,,0,0,"{""chromium"": 17}","{""infrastructure"": 2}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\827 - Kabardino-Balkaria.txt
base,9628,奥尔忠尼启则,Ordzhonikidze,3,,所属地区manpower,387990,828,北奥塞梯,North Ossetia,rural,2,0.0,3,SOV,俄罗斯,Russia,,SOV;NOA,,land,hills,false,europe,1,"129,57,154",3500.02,11.22,1382.00,1.57,0.22,no,,0,0,"{""chromium"": 8}","{""infrastructure"": 2}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\828 - North Ossetia.txt
base,11523,恩格斯城,Engels,2,,所属地区manpower,618530,829,恩格斯-马克思施塔特,Engels-Marxstadt,rural,2,9.0,12,SOV,俄罗斯,Russia,,SOV;VGE,,land,plains,false,asia,6,"170,162,92",3522.20,9.77,1539.00,1.57,0.20,no,,0,0,"{""steel"": 14, ""tungsten"": 6}","{""infrastructure"": 3}",,GER:哥萨克施塔特; RKM:哥萨克施塔特; RKT:哥萨克施塔特,GER:Kosakenstadt; RKM:Kosakenstadt; RKT:Kosakenstadt,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\829 - Volga Germany.txt
base,9432,马克思施塔特,Marksshtadt,1,,所属地区manpower,618530,829,恩格斯-马克思施塔特,Engels-Marxstadt,rural,2,9.0,12,SOV,俄罗斯,Russia,,SOV;VGE,,land,hills,false,asia,6,"128,27,34",3529.64,10.02,1542.00,1.57,0.26,no,,0,0,"{""steel"": 14, ""tungsten"": 6}","{""infrastructure"": 3}",,GER:巴龙斯克; RKM:巴龙斯克; RKT:巴龙斯克,GER:Baronsk; RKM:Baronsk; RKT:Baronsk,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\829 - Volga Germany.txt
base,1573,布哈拉,Bukhara,2,,所属地区manpower,2189596,830,布哈拉,Bukhara,rural,2,2.0,10,SOV,俄罗斯,Russia,,SOV;UZB;BUK,,land,desert,false,asia,6,"7,123,35",3817.96,10.04,1312.00,1.57,0.32,no,,0,0,,"{""air_base"": 1, ""industrial_complex"": 1, ""infrastructure"": 2}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\830 - Bukhara.txt
base,10671,撒马尔罕,Samarkand,1,,所属地区manpower,2189596,830,布哈拉,Bukhara,rural,2,2.0,10,SOV,俄罗斯,Russia,,SOV;UZB;BUK,,land,desert,false,asia,6,"134,156,99",3851.32,12.31,1307.00,-1.57,0.32,no,,0,0,,"{""air_base"": 1, ""industrial_complex"": 1, ""infrastructure"": 2}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\830 - Bukhara.txt
base,12465,希瓦,Khiva,1,,所属地区manpower,258430,831,希瓦,Khiva,rural,2,0.0,5,SOV,俄罗斯,Russia,,SOV;UZB;KKP;KHI,,land,plains,false,asia,6,"175,174,142",3743.40,9.80,1345.00,1.57,0.46,no,,0,0,,"{""infrastructure"": 2}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\831 - Khiva.txt
base,1493,塔沙乌兹,Tashauz,1,,所属地区manpower,133065,832,塔沙乌兹,Tashauz,pastoral,1,4.0,4,SOV,俄罗斯,Russia,,SOV;TMS;KHI,,land,desert,false,asia,6,"7,39,155",3717.52,12.20,1335.00,1.57,0.56,no,,0,0,,"{""industrial_complex"": 1, ""infrastructure"": 1}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\832 - Dashhowuz.txt
base,9402,约什卡尔奥拉,Yoshkar-Ola,1,,所属地区manpower,786030,833,马里埃尔,Mari El,town,4,0.0,17,SOV,俄罗斯,Russia,,SOV;MEL,,land,forest,false,asia,6,"127,201,129",3546.48,10.44,1661.00,1.57,0.26,no,,0,0,,"{""infrastructure"": 2}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\833 - Mari El.txt
base,3757,巴尔塔,Balta,2,,所属地区manpower,183748,834,巴尔塔-蒂拉斯波尔,Balta-Tiraspol,rural,2,6.0,4,SOV,俄罗斯,Russia,,SOV;UKR;MOL,,land,forest,false,europe,1,"45,177,148",3269.12,9.93,1475.00,1.57,0.26,no,,1,1,,"{""infrastructure"": 2}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\834 - Balta.txt
base,741,蒂拉斯波尔,Tiraspol,1,,所属地区manpower,183748,834,巴尔塔-蒂拉斯波尔,Balta-Tiraspol,rural,2,6.0,4,SOV,俄罗斯,Russia,,SOV;UKR;MOL,,land,plains,false,europe,1,"3,153,215",3270.30,9.70,1454.00,1.57,0.30,no,,1,2,,"{""infrastructure"": 2}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\834 - Balta.txt
base,7980,德雷达瓦,Dire Dawa,2,,所属地区manpower,1500000,835,哈勒尔盖,Hararghe,rural,2,0.0,6,ETH,埃塞俄比亚,Ethiopia,,ETH;SOM;HAR,,land,mountain,false,africa,5,"93,54,171",3451.11,13.50,815.32,-1.57,0.40,yes,1,1,1,,"{""air_base"": 1, ""industrial_complex"": 1}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\835-Haraghe.txt
base,13249,哈勒尔,Harar,3,,所属地区manpower,1500000,835,哈勒尔盖,Hararghe,rural,2,0.0,6,ETH,埃塞俄比亚,Ethiopia,,ETH;SOM;HAR,,land,mountain,false,africa,5,"78,140,152",3449.96,15.20,800.70,-1.57,0.84,no,,0,0,,"{""air_base"": 1, ""industrial_complex"": 1}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\835-Haraghe.txt
base,12812,瓦尔瓦尔,Wal Wal,1,,所属地区manpower,1500000,835,哈勒尔盖,Hararghe,rural,2,0.0,6,ETH,埃塞俄比亚,Ethiopia,,ETH;SOM;HAR,,land,desert,false,africa,5,"177,117,217",3528.16,10.90,770.35,-1.57,0.88,no,,0,0,,"{""air_base"": 1, ""industrial_complex"": 1}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\835-Haraghe.txt
base,10775,戈巴,Gaba,1,,所属地区manpower,800000,836,巴莱,Bale,pastoral,1,0.0,3,ETH,埃塞俄比亚,Ethiopia,,ETH;SOM;ORO,,land,hills,false,africa,5,"135,54,79",3433.48,18.00,756.94,-1.57,0.72,no,,0,0,,,,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\836-Bale.txt
base,8019,亚贝洛,Yabello,1,,所属地区manpower,950000,837,锡达莫,Sidamo,rural,2,0.0,4,ETH,埃塞俄比亚,Ethiopia,,ETH;SID;ORO,,land,hills,false,africa,5,"93,96,86",3390.08,14.60,729.27,-1.57,0.80,no,,0,0,"{""rubber"": 3}",,,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\837-Sidamo.txt
base,13246,伊尔加阿勒姆,Irgalem,2,,所属地区manpower,950000,837,锡达莫,Sidamo,rural,2,0.0,4,ETH,埃塞俄比亚,Ethiopia,,ETH;SID;ORO,,land,hills,false,africa,5,"120,109,84",3390.37,14.70,754.78,-1.57,0.56,no,,0,0,"{""rubber"": 3}",,,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\837-Sidamo.txt
base,13247,莫亚莱,Moyale,1,,所属地区manpower,950000,837,锡达莫,Sidamo,rural,2,0.0,4,ETH,埃塞俄比亚,Ethiopia,,ETH;SID;ORO,,land,hills,false,africa,5,"147,161,5",3410.16,12.30,709.08,-1.57,0.64,no,,0,0,"{""rubber"": 3}",,,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\837-Sidamo.txt
base,13244,甘贝拉,Gambella,2,,所属地区manpower,600000,838,伊路巴博-咖法,Illubabor-Kaffa,pastoral,1,0.0,3,ETH,埃塞俄比亚,Ethiopia,,ETH;GBA,,land,hills,false,africa,5,"165,139,154",3324.32,10.70,777.20,-1.57,0.64,no,,0,0,"{""rubber"": 2}",,,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\838-Illubabor.txt
base,7912,吉仁,Jiren,1,,所属地区manpower,600000,838,伊路巴博-咖法,Illubabor-Kaffa,pastoral,1,0.0,3,ETH,埃塞俄比亚,Ethiopia,,ETH;GBA,,land,mountain,false,africa,5,"93,6,71",3384.68,14.80,763.97,-1.57,0.64,no,,0,0,"{""rubber"": 2}",,,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\838-Illubabor.txt
base,2009,阿索萨,Asosa,2,,所属地区manpower,600000,839,沃莱加,Welega,pastoral,1,0.0,3,ETH,埃塞俄比亚,Ethiopia,,ETH;BEG;ORO,,land,mountain,false,africa,5,"9,108,180",3343.79,11.90,815.82,-1.57,0.64,no,,0,0,,,,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\839-Welega.txt
base,13243,萨约,Saio,1,,所属地区manpower,600000,839,沃莱加,Welega,pastoral,1,0.0,3,ETH,埃塞俄比亚,Ethiopia,,ETH;BEG;ORO,,land,mountain,false,africa,5,"215,64,181",3342.00,11.00,786.83,-1.57,0.44,no,,0,0,,,,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\839-Welega.txt
base,13242,德卜勒马科斯,Debre Markos,2,,所属地区manpower,900000,840,戈贾姆,Gojjam,pastoral,1,0.0,2,ETH,埃塞俄比亚,Ethiopia,,ETH;BEG,,land,mountain,false,africa,5,"132,76,70",3392.16,14.90,814.53,-1.57,0.60,no,,0,0,,,,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\840-Gojjam.txt
base,1984,贡德尔,Gondar,2,,所属地区manpower,1100000,841,贝根德尔,Begemder,pastoral,1,0.0,4,ETH,埃塞俄比亚,Ethiopia,,ETH;QEM,,land,mountain,false,africa,5,"9,81,140",3390.44,11.50,851.03,-1.57,0.72,no,,0,0,,,,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\841-Begemder.txt
base,2072,默克莱,Macalle,2,,所属地区manpower,1000000,842,提格雷,Tigray,pastoral,1,0.0,3,ETH,埃塞俄比亚,Ethiopia,,ETH;TIG,ERI,land,mountain,false,africa,5,"9,174,220",3413.68,14.20,866.43,-1.57,0.40,no,,0,0,,,,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\842-Tigray.txt
base,13237,阿克苏姆,Aksum,1,,所属地区manpower,1000000,842,提格雷,Tigray,pastoral,1,0.0,3,ETH,埃塞俄比亚,Ethiopia,,ETH;TIG,ERI,land,hills,false,africa,5,"137,41,92",3403.28,14.60,879.27,-1.57,0.40,no,,0,0,,,,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\842-Tigray.txt
base,13238,阿杜瓦,Adwa,1,,所属地区manpower,1000000,842,提格雷,Tigray,pastoral,1,0.0,3,ETH,埃塞俄比亚,Ethiopia,,ETH;TIG,ERI,land,hills,false,africa,5,"26,241,146",3409.88,15.10,880.56,-1.57,0.44,no,,0,0,,,,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\842-Tigray.txt
base,5097,德塞,Dessie,1,,所属地区manpower,650000,843,沃洛,Wello,pastoral,1,0.0,2,ETH,埃塞俄比亚,Ethiopia,,ETH;AFA,,land,mountain,false,africa,5,"51,204,33",3416.02,18.60,826.97,-1.57,0.60,no,,0,0,,,,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\843-Wello.txt
base,12941,基斯马尤,Kismaayo,1,,所属地区manpower,1028895,844,朱巴兰,Jubaland,pastoral,1,0.0,2,ITA,意大利王国,Kingdom of Italy,,SOM,,land,plains,true,africa,5,"178,84,147",3462.30,9.70,639.40,1.57,0.50,no,,0,0,,"{""infrastructure"": 2}","{""naval_base"": 2}",,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\844-jubaland.txt
base,9638,巴塞尔,Basel,5,,所属地区manpower,2067296,845,汝拉山脉,Jura Mountains,large_town,5,0.0,5,SWI,赫尔维蒂军政府,Helvetic Junta,,SWI,,land,mountain,false,europe,1,"129,69,9",2924.23,13.60,1462.90,1.57,0.18,no,,1,2,"{""aluminium"": 18, ""coal"": 1}","{""arms_factory"": 1, ""industrial_complex"": 2, ""infrastructure"": 3}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\845-Jura Mountains.txt
base,6666,日内瓦,Genève,5,,所属地区manpower,2067296,845,汝拉山脉,Jura Mountains,large_town,5,0.0,5,SWI,赫尔维蒂军政府,Helvetic Junta,,SWI,,land,forest,false,europe,1,"87,45,76",2901.56,10.40,1442.48,1.57,0.26,no,,0,0,"{""aluminium"": 18, ""coal"": 1}","{""arms_factory"": 1, ""industrial_complex"": 2, ""infrastructure"": 3}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\845-Jura Mountains.txt
base,9600,卢加诺,Lugano,1,,所属地区manpower,160553,846,提契诺,Ticino,town,4,0.0,2,SWI,赫尔维蒂军政府,Helvetic Junta,,SWI,,land,mountain,false,europe,1,"129,24,79",2945.03,11.50,1435.46,1.57,0.18,no,,1,2,"{""aluminium"": 15}","{""industrial_complex"": 1, ""infrastructure"": 2}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\846-Ticino.txt
base,9784,巴里,Bari,3,,所属地区manpower,2642000,849,普利亚,Puglia,city,6,0.0,8,ITA,意大利王国,Kingdom of Italy,,ITA;TTS,,land,plains,true,europe,1,"130,33,84",3068.00,9.90,1342.60,1.57,0.20,no,,1,2,,"{""air_base"": 5, ""dockyard"": 4, ""industrial_complex"": 1, ""infrastructure"": 2}","{""naval_base"": 3}",,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\849-Puglia.txt
base,11998,布林迪西,Brindisi,3,,所属地区manpower,2642000,849,普利亚,Puglia,city,6,0.0,8,ITA,意大利王国,Kingdom of Italy,,ITA;TTS,,land,plains,true,europe,1,"173,99,37",3086.40,9.70,1334.41,1.57,0.22,yes,1,1,1,,"{""air_base"": 5, ""dockyard"": 4, ""industrial_complex"": 1, ""infrastructure"": 2}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\849-Puglia.txt
base,11837,塔兰托,Taranto,15,,所属地区manpower,2642000,849,普利亚,Puglia,city,6,0.0,8,ITA,意大利王国,Kingdom of Italy,,ITA;TTS,,land,urban,true,europe,1,"172,123,162",3072.12,9.58,1335.00,1.57,0.26,yes,1,3,2,,"{""air_base"": 5, ""dockyard"": 4, ""industrial_complex"": 1, ""infrastructure"": 2}","{""naval_base"": 10, ""naval_headquarters"": {""allowed"": {""has_dlc"": ""No Compromise, No Surrender""}, ""level"": 1}}",,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\849-Puglia.txt
base,883,福贾,Foggia,3,,所属地区manpower,2642000,849,普利亚,Puglia,city,6,0.0,8,ITA,意大利王国,Kingdom of Italy,,ITA;TTS,,land,plains,true,europe,1,"4,87,185",3048.84,10.81,1348.00,1.57,0.18,yes,1,3,2,,"{""air_base"": 5, ""dockyard"": 4, ""industrial_complex"": 1, ""infrastructure"": 2}",,,,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\849-Puglia.txt
base,9598,特伦特,Trent,1,,所属地区manpower,370739,850,特伦蒂诺,Trentino,town,4,0.0,2,ITA,意大利王国,Kingdom of Italy,,ITA;LBV,AUS,land,mountain,false,europe,1,"129,21,14",2978.20,12.15,1434.00,1.57,0.20,no,,1,2,,"{""infrastructure"": 2}",,AUS:特里恩特; GER:特里恩特; ITA:特伦托,AUS:Trient; GER:Trient; ITA:Trento,D:\Steam\steamapps\common\Hearts of Iron IV\history\states\850-Trentino.txt
